source_row_id,vendor_id,pickup_at,dropoff_at,passenger_count,trip_distance,rate_code_id,store_and_fwd_flag,pickup_location_id,dropoff_location_id,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee,cbd_congestion_fee
row-24311,"Creative Mobile Technologies, LLC",2025-01-15T13:31:06Z,2025-01-15T13:41:37Z,1.0,1.3,Standard rate,N,Manhattan (Upper East Side North),Manhattan (Upper West Side North),Credit card,10.0,2.5,0.5,2.8,0.0,1.0,16.8,2.5,0.0,0.0
row-24312,"Curb Mobility, LLC",2025-01-24T14:26:57Z,2025-01-24T14:27:45Z,2.0,0.04,Standard rate,N,Manhattan (Penn Station/Madison Sq West),Manhattan (Penn Station/Madison Sq West),Cash,-3.0,0.0,-0.5,0.0,0.0,-1.0,-7.75,-2.5,0.0,0.0
row-24313,"Curb Mobility, LLC",2025-01-07T10:14:41Z,2025-01-07T10:20:56Z,1.0,0.88,Standard rate,N,Manhattan (Murray Hill),Manhattan (Union Sq),Credit card,7.9,0.0,0.5,2.28,0.0,1.0,14.93,2.5,0.0,0.75
row-24314,"Curb Mobility, LLC",2025-01-19T15:52:45Z,2025-01-19T16:01:06Z,1.0,-2.5,Standard rate,N,Manhattan (Hudson Sq),Manhattan (Flatiron),Credit card,9.3,0.0,0.5,1.4,0.0,1.0,15.45,2.5,0.0,0.75
row-24315,"Creative Mobile Technologies, LLC",2025-01-16T14:05:26Z,2025-01-16T14:14:09Z,1.0,1.3,Standard rate,N,Manhattan (Upper West Side North),Manhattan (East Harlem South),Credit card,8.6,2.5,0.5,2.5,0.0,1.0,15.1,2.5,0.0,0.0
row-24316,"Curb Mobility, LLC",2025-01-24T14:03:15Z,2025-01-24T14:07:32Z,1.0,0.62,Standard rate,N,Manhattan (Garment District),Manhattan (Midtown Center),Credit card,5.8,0.0,0.5,2.11,0.0,1.0,12.66,2.5,0.0,0.75
row-24317,"Curb Mobility, LLC",2025-01-24T17:50:03Z,2025-01-24T17:56:36Z,1.0,0.61,Standard rate,N,Manhattan (Lenox Hill East),Manhattan (Upper East Side South),Credit card,7.2,2.5,0.5,1.0,0.0,1.0,14.7,2.5,0.0,0.0
row-24318,"Curb Mobility, LLC",2025-01-31T16:15:04Z,2025-01-31T16:23:59Z,3.0,0.97,Standard rate,N,Manhattan (Upper East Side South),Manhattan (Lincoln Square East),Credit card,9.3,2.5,0.5,2.37,0.0,1.0,18.17,2.5,0.0,0.0
row-24319,"Creative Mobile Technologies, LLC",2025-01-26T18:02:51Z,2025-01-26T18:24:44Z,1.0,3.7,Standard rate,N,Manhattan (Midtown East),Manhattan (Bloomingdale),Credit card,22.6,3.25,0.5,5.45,0.0,1.0,32.8,2.5,0.0,0.75
row-24320,"Creative Mobile Technologies, LLC",2025-01-26T01:16:30Z,2025-01-26T01:24:37Z,1.0,1.6,Standard rate,N,Manhattan (Lower East Side),Manhattan (Gramercy),Credit card,8.6,4.25,0.5,3.6,0.0,1.0,17.95,2.5,0.0,0.75
row-24321,"Curb Mobility, LLC",2025-01-28T14:29:58Z,2025-01-28T14:59:11Z,1.0,3.24,Standard rate,N,Manhattan (Upper East Side South),Manhattan (West Village),Credit card,25.4,0.0,0.5,4.52,0.0,1.0,34.67,2.5,0.0,0.75
row-24322,"Curb Mobility, LLC",2025-01-23T14:44:55Z,2025-01-23T15:46:49Z,1.0,16.02,JFK,N,Manhattan (Clinton West),Queens (JFK Airport),Credit card,70.0,0.0,0.5,22.43,0.0,1.0,97.18,2.5,0.0,0.75
row-24323,"Curb Mobility, LLC",2025-01-15T15:28:49Z,2025-01-15T15:42:19Z,1.0,0.9,Standard rate,N,Manhattan (Yorkville West),Manhattan (Upper East Side South),Credit card,12.8,0.0,0.5,1.0,0.0,1.0,17.8,2.5,0.0,0.0
row-24324,"Curb Mobility, LLC",2025-01-02T21:52:21Z,2025-01-02T22:05:56Z,1.0,0.92,Standard rate,N,Manhattan (Garment District),Manhattan (Midtown North),Credit card,12.8,1.0,0.5,3.56,0.0,1.0,21.36,2.5,0.0,0.0
row-24325,"Curb Mobility, LLC",2025-01-31T21:55:33Z,2025-01-31T22:13:14Z,6.0,9.48,Standard rate,N,Queens (LaGuardia Airport),Manhattan (Lenox Hill East),Credit card,37.3,6.0,0.5,0.0,6.94,1.0,55.99,2.5,1.75,0.0
row-24326,"Curb Mobility, LLC",2025-01-11T02:57:47Z,2025-01-11T03:01:13Z,,0.53,Unknown Ratecode,,Manhattan (Greenwich Village South),Manhattan (Greenwich Village South),Flex Fare trip,4.8,0.0,0.5,0.0,0.0,1.0,9.55,,,0.75
row-24327,"Curb Mobility, LLC",2025-01-28T06:43:46Z,2025-01-28T06:50:56Z,1.0,1.42,Standard rate,N,Manhattan (Upper East Side South),Manhattan (Murray Hill),Credit card,9.3,0.0,0.5,1.5,0.0,1.0,15.55,2.5,0.0,0.75
row-24328,"Curb Mobility, LLC",2025-01-19T22:19:47Z,2025-01-19T22:30:07Z,,1.98,Unknown Ratecode,,Manhattan (Lower East Side),Manhattan (Gramercy),Flex Fare trip,23.78,0.0,0.5,0.0,0.0,1.0,28.53,,,0.75
row-24329,"Curb Mobility, LLC",2025-01-05T13:26:25Z,2025-01-05T13:29:45Z,5.0,0.51,Standard rate,N,Manhattan (Upper West Side South),Manhattan (Upper West Side South),Cash,5.8,0.0,0.5,0.0,0.0,1.0,9.8,2.5,0.0,0.0
row-24330,"Curb Mobility, LLC",2025-01-11T23:03:24Z,2025-01-11T23:26:10Z,,6.05,Unknown Ratecode,,Manhattan (Upper West Side South),Manhattan (Battery Park City),Flex Fare trip,30.13,0.0,0.5,0.0,0.0,1.0,34.88,,,0.75
row-24331,"Curb Mobility, LLC",2025-01-15T22:09:39Z,2025-01-15T22:22:22Z,,3.19,Unknown Ratecode,,Manhattan (Clinton West),Manhattan (Manhattan Valley),Flex Fare trip,-4.75,0.0,0.5,0.0,0.0,1.0,2.99,,,0.75
row-24332,"Curb Mobility, LLC",2025-01-08T11:18:10Z,2025-01-08T11:31:19Z,1.0,2.38,Standard rate,N,Manhattan (Central Harlem),Manhattan (Upper East Side North),Credit card,14.9,0.0,0.5,3.0,0.0,1.0,21.9,2.5,0.0,0.0
row-24333,"Curb Mobility, LLC",2025-01-09T03:50:18Z,2025-01-09T04:03:02Z,,4.11,Unknown Ratecode,,Bronx (Bedford Park),Manhattan (Central Harlem North),Flex Fare trip,15.4,0.0,0.5,0.0,0.0,1.0,16.9,,,0.0
row-24334,"Creative Mobile Technologies, LLC",2025-01-14T13:33:35Z,2025-01-14T14:48:16Z,1.0,7.4,Null/Unknown,N,Brooklyn (Crown Heights South),Manhattan (West Village),Credit card,29.5,0.0,0.5,0.0,0.0,0.0,30.0,0.0,0.0,0.0
row-24335,"Curb Mobility, LLC",2025-01-10T02:04:32Z,2025-01-10T02:06:18Z,1.0,0.63,Standard rate,N,Manhattan (Lenox Hill East),Manhattan (Yorkville West),Credit card,5.1,1.0,0.5,3.03,0.0,1.0,13.13,2.5,0.0,0.0
row-24336,"Curb Mobility, LLC",2025-01-23T23:58:37Z,2025-01-24T00:17:39Z,1.0,2.69,Standard rate,N,Manhattan (Upper East Side North),Manhattan (Upper West Side South),Credit card,19.8,1.0,0.5,4.96,0.0,1.0,29.76,2.5,0.0,0.0
row-24337,"Curb Mobility, LLC",2025-01-31T13:15:49Z,2025-01-31T13:33:43Z,1.0,2.6,Standard rate,N,Manhattan (Gramercy),Manhattan (Clinton East),Credit card,17.7,0.0,0.5,4.49,0.0,1.0,26.94,2.5,0.0,0.75
row-24338,"Creative Mobile Technologies, LLC",2025-01-15T20:07:41Z,2025-01-15T20:22:58Z,1.0,2.0,Standard rate,N,Manhattan (Gramercy),Manhattan (Midtown Center),Credit card,15.6,4.25,0.5,2.0,0.0,1.0,23.35,2.5,0.0,0.75
row-24339,"Creative Mobile Technologies, LLC",2025-01-09T11:06:49Z,2025-01-09T11:11:09Z,1.0,0.4,Standard rate,N,Manhattan (Upper West Side South),Manhattan (Lincoln Square East),Credit card,5.1,2.5,0.5,1.82,0.0,1.0,10.92,2.5,0.0,0.0
row-24340,"Curb Mobility, LLC",2025-01-26T12:41:49Z,2025-01-26T12:47:25Z,1.0,1.03,Standard rate,N,Manhattan (Midtown Center),Manhattan (Upper East Side South),Cash,7.9,0.0,0.5,0.0,0.0,1.0,12.65,2.5,0.0,0.75
row-24341,"Curb Mobility, LLC",2025-01-07T11:14:29Z,2025-01-07T11:30:11Z,1.0,0.62,Standard rate,N,Manhattan (Midtown South),Manhattan (Times Sq/Theatre District),Credit card,13.5,0.0,0.5,3.65,0.0,1.0,21.9,2.5,0.0,0.75
row-24342,"Creative Mobile Technologies, LLC",2025-01-31T17:55:19Z,2025-01-31T18:03:36Z,1.0,1.0,Standard rate,N,Manhattan (Upper West Side North),Manhattan (Manhattan Valley),Credit card,7.9,5.0,0.5,2.9,0.0,1.0,17.3,2.5,0.0,0.0
row-24343,"Curb Mobility, LLC",2025-01-10T17:00:47Z,2025-01-10T17:13:39Z,1.0,1.47,Standard rate,N,Manhattan (Gramercy),Manhattan (UN/Turtle Bay South),Credit card,12.8,2.5,0.5,4.01,0.0,1.0,24.06,2.5,0.0,0.75
row-24344,"Curb Mobility, LLC",2025-01-03T19:59:37Z,2025-01-03T20:12:31Z,1.0,2.12,Standard rate,N,Manhattan (Greenwich Village North),Manhattan (Battery Park City),Credit card,13.5,2.5,0.5,4.0,0.0,1.0,24.0,2.5,0.0,0.0
row-24345,"Curb Mobility, LLC",2025-01-09T10:24:27Z,2025-01-09T10:29:40Z,1.0,0.63,Standard rate,N,Manhattan (Lincoln Square East),Manhattan (Lincoln Square East),Credit card,6.5,0.0,0.5,2.1,0.0,1.0,12.6,2.5,0.0,0.0
row-24346,"Curb Mobility, LLC",2025-01-11T16:51:41Z,2025-01-11T16:57:41Z,1.0,1.08,Standard rate,N,Manhattan (Midtown North),Manhattan (Upper East Side North),Credit card,7.9,0.0,0.5,2.53,0.0,1.0,15.18,2.5,0.0,0.75
row-24347,"Curb Mobility, LLC",2025-01-26T17:49:26Z,2025-01-26T17:55:59Z,2.0,1.28,Standard rate,N,Manhattan (Penn Station/Madison Sq West),Manhattan (West Chelsea/Hudson Yards),Credit card,8.6,0.0,0.5,2.67,0.0,1.0,16.02,2.5,0.0,0.75
row-24348,"Curb Mobility, LLC",2025-01-10T00:09:07Z,2025-01-10T00:18:09Z,,1.84,Unknown Ratecode,,Manhattan (Gramercy),Manhattan (West Village),Flex Fare trip,9.88,0.0,0.5,0.0,0.0,1.0,14.63,,,0.75
row-24349,"Curb Mobility, LLC",2025-01-06T17:46:21Z,2025-01-06T17:51:26Z,1.0,0.63,Standard rate,N,Manhattan (Manhattan Valley),Manhattan (Manhattan Valley),Credit card,6.5,2.5,0.5,1.5,0.0,1.0,12.0,0.0,0.0,0.0
row-24350,"Curb Mobility, LLC",2025-01-27T22:05:48Z,2025-01-27T22:35:57Z,1.0,-2.5,Standard rate,N,Manhattan (Penn Station/Madison Sq West),Queens (Steinway),Credit card,42.9,1.0,0.5,13.9,6.94,1.0,69.49,2.5,0.0,0.75
row-24351,"Curb Mobility, LLC",2025-01-19T21:52:53Z,2025-01-19T22:10:50Z,,3.32,Unknown Ratecode,,Manhattan (Times Sq/Theatre District),Manhattan (Lower East Side),Flex Fare trip,-4.75,0.0,0.5,0.0,0.0,1.0,7.74,,,0.75
row-24352,"Curb Mobility, LLC",2025-01-27T12:07:50Z,2025-01-27T12:13:19Z,1.0,0.99,Standard rate,N,Manhattan (Midtown South),Manhattan (Gramercy),Cash,7.9,0.0,0.5,0.0,0.0,1.0,12.65,2.5,0.0,0.75
row-24353,"Creative Mobile Technologies, LLC",2025-01-31T23:21:03Z,2025-01-31T23:32:07Z,1.0,1.3,Standard rate,N,Manhattan (Lower East Side),Manhattan (Greenwich Village South),Credit card,11.4,4.25,0.5,0.0,0.0,1.0,17.15,2.5,0.0,0.75
row-24354,"Curb Mobility, LLC",2025-01-28T14:58:28Z,2025-01-28T15:09:58Z,5.0,1.55,Standard rate,N,Manhattan (Central Park),Manhattan (Upper West Side South),Credit card,12.1,0.0,0.5,3.22,0.0,1.0,19.32,2.5,0.0,0.0
row-24355,"Curb Mobility, LLC",2025-01-31T22:50:59Z,2025-01-31T23:00:22Z,2.0,1.55,Standard rate,N,Manhattan (Union Sq),Manhattan (West Chelsea/Hudson Yards),Credit card,11.4,1.0,0.5,3.43,0.0,1.0,20.58,2.5,0.0,0.75
row-24356,"Curb Mobility, LLC",2025-01-31T19:08:34Z,2025-01-31T19:25:20Z,,0.0,Unknown Ratecode,,Manhattan (Lenox Hill West),Manhattan (East Village),Flex Fare trip,22.75,0.0,0.5,0.0,0.0,1.0,27.5,,,0.75
row-24357,"Creative Mobile Technologies, LLC",2025-01-08T17:19:52Z,2025-01-08T17:27:19Z,1.0,1.0,Standard rate,N,Manhattan (Lincoln Square West),Manhattan (Upper West Side North),Credit card,7.2,5.0,0.5,2.75,0.0,1.0,16.45,2.5,0.0,0.0
row-24358,"Curb Mobility, LLC",2025-01-02T10:42:12Z,2025-01-02T10:50:52Z,1.0,1.45,Standard rate,N,Manhattan (Midtown Center),Manhattan (Union Sq),Credit card,10.0,0.0,0.5,2.8,0.0,1.0,16.8,2.5,0.0,0.0
row-24359,"Creative Mobile Technologies, LLC",2025-01-16T21:33:18Z,2025-01-16T21:36:16Z,1.0,0.4,Standard rate,N,Manhattan (Lenox Hill West),Manhattan (Lenox Hill West),Credit card,4.4,3.5,0.5,2.0,0.0,1.0,11.4,2.5,0.0,0.0
row-24360,"Curb Mobility, LLC",2025-01-25T22:10:20Z,2025-01-25T22:26:48Z,3.0,2.24,Standard rate,N,Manhattan (Union Sq),Manhattan (TriBeCa/Civic Center),Credit card,15.6,1.0,0.5,4.27,0.0,1.0,25.62,2.5,0.0,0.75
row-24361,"Curb Mobility, LLC",2025-01-18T20:53:30Z,2025-01-18T21:00:47Z,2.0,0.97,Standard rate,N,Manhattan (Upper West Side North),Manhattan (Morningside Heights),Credit card,4.4,2.5,0.5,2.18,0.0,1.0,13.08,2.5,0.0,0.0
row-24362,"Curb Mobility, LLC",2025-01-20T16:57:15Z,2025-01-20T17:08:51Z,1.0,1.56,Standard rate,N,Manhattan (Midtown Center),Manhattan (Union Sq),Credit card,12.1,0.0,0.5,3.37,0.0,1.0,20.22,2.5,0.0,0.75
row-24363,"Curb Mobility, LLC",2025-01-28T11:22:11Z,2025-01-28T11:31:27Z,2.0,0.9,Standard rate,N,Manhattan (Sutton Place/Turtle Bay North),Manhattan (Upper East Side South),Credit card,10.0,0.0,0.5,0.0,0.0,1.0,14.75,2.5,0.0,0.75
row-24364,"Creative Mobile Technologies, LLC",2025-01-20T16:53:46Z,2025-01-20T17:09:26Z,1.0,2.2,Standard rate,N,Manhattan (Central Park),Manhattan (Murray Hill),Credit card,16.3,3.25,0.5,4.2,0.0,1.0,25.25,2.5,0.0,0.75
row-24365,"Curb Mobility, LLC",2025-01-29T22:02:54Z,2025-01-29T22:24:11Z,,5.0,Unknown Ratecode,,Manhattan (Midtown East),Manhattan (Central Harlem North),Flex Fare trip,-4.75,0.0,0.5,0.0,0.0,1.0,5.02,,,0.75
row-24366,"Curb Mobility, LLC",2025-01-12T17:40:06Z,2025-01-12T17:55:56Z,1.0,1.81,Standard rate,N,Manhattan (Times Sq/Theatre District),Manhattan (Union Sq),Credit card,14.9,0.0,0.5,0.0,0.0,1.0,19.65,2.5,0.0,0.75
row-24367,"Curb Mobility, LLC",2025-01-26T15:14:44Z,2025-01-26T15:18:50Z,1.0,0.41,Standard rate,N,Manhattan (Battery Park City),Manhattan (Battery Park City),Credit card,5.8,0.0,0.5,2.11,0.0,1.0,12.66,2.5,0.0,0.75
row-24368,"Curb Mobility, LLC",2025-01-25T15:09:07Z,2025-01-25T15:13:15Z,1.0,0.75,Standard rate,N,Manhattan (TriBeCa/Civic Center),Manhattan (Battery Park City),Credit card,5.8,0.0,0.5,2.11,0.0,1.0,12.66,2.5,0.0,0.75
row-24369,"Curb Mobility, LLC",2025-01-19T02:39:33Z,2025-01-19T02:42:03Z,4.0,0.49,Standard rate,N,Manhattan (Sutton Place/Turtle Bay North),Manhattan (Murray Hill),Credit card,5.1,1.0,0.5,0.0,0.0,1.0,10.85,2.5,0.0,0.75
row-24370,"Creative Mobile Technologies, LLC",2025-01-15T15:04:15Z,2025-01-15T16:08:06Z,1.0,16.5,JFK,N,Manhattan (Midtown North),Queens (JFK Airport),Credit card,70.0,3.25,0.5,14.95,0.0,1.0,89.7,2.5,0.0,0.75
row-24371,"Curb Mobility, LLC",2025-01-12T22:59:01Z,2025-01-12T23:04:43Z,1.0,1.17,Standard rate,N,Manhattan (East Village),Manhattan (West Village),Credit card,7.9,1.0,0.5,2.0,0.0,1.0,15.65,2.5,0.0,0.75
row-24372,"Curb Mobility, LLC",2025-01-23T17:34:55Z,2025-01-23T17:44:10Z,1.0,1.43,Standard rate,N,Manhattan (Upper East Side North),Manhattan (Upper West Side South),Credit card,10.7,2.5,0.5,2.0,0.0,1.0,19.2,2.5,0.0,0.0
row-24373,"Curb Mobility, LLC",2025-01-12T20:58:42Z,2025-01-12T21:03:15Z,1.0,0.87,Standard rate,N,Manhattan (Midtown Center),Manhattan (Lincoln Square East),Credit card,6.5,1.0,0.5,2.45,0.0,1.0,14.7,2.5,0.0,0.75
row-24374,"Curb Mobility, LLC",2025-01-13T18:41:24Z,2025-01-13T18:52:26Z,1.0,2.09,Standard rate,N,Manhattan (Upper West Side North),Manhattan (Upper East Side South),Credit card,13.5,2.5,0.5,1.0,0.0,1.0,21.0,2.5,0.0,0.0
row-24375,"Curb Mobility, LLC",2025-01-31T14:24:43Z,2025-01-31T14:35:30Z,1.0,1.33,Standard rate,N,Manhattan (Upper East Side South),Manhattan (Upper East Side North),Credit card,11.4,0.0,0.5,1.5,0.0,1.0,17.65,2.5,0.0,0.75
row-24376,"Curb Mobility, LLC",2025-01-08T14:40:30Z,2025-01-08T14:51:30Z,1.0,0.82,Standard rate,N,Manhattan (Upper East Side South),Manhattan (Upper East Side North),Credit card,10.7,0.0,0.5,3.67,0.0,1.0,18.37,2.5,0.0,0.0
row-24377,"Creative Mobile Technologies, LLC",2025-01-18T22:08:18Z,2025-01-18T22:23:00Z,1.0,1.7,Standard rate,N,Manhattan (East Village),Manhattan (Flatiron),Credit card,12.1,4.25,0.5,3.55,0.0,1.0,21.4,2.5,0.0,0.75
row-24378,"Curb Mobility, LLC",2025-01-29T05:38:19Z,2025-01-29T05:45:51Z,1.0,1.46,Standard rate,N,Manhattan (Penn Station/Madison Sq West),Manhattan (Midtown Center),Cash,9.3,1.0,0.5,0.0,0.0,1.0,15.05,2.5,0.0,0.75
row-24379,"Curb Mobility, LLC",2025-01-19T20:48:27Z,2025-01-19T21:04:11Z,1.0,3.3,Standard rate,N,Manhattan (Financial District North),Manhattan (Union Sq),Credit card,17.0,1.0,0.5,5.69,0.0,1.0,28.44,2.5,0.0,0.75
row-24380,"Curb Mobility, LLC",2025-01-08T17:09:08Z,2025-01-08T17:14:19Z,3.0,0.98,Standard rate,N,Manhattan (Central Park),Manhattan (Central Park),Credit card,7.2,2.5,0.5,2.74,0.0,1.0,16.44,2.5,0.0,0.0
row-24381,"Curb Mobility, LLC",2025-01-23T15:28:06Z,2025-01-23T15:37:02Z,1.0,0.86,Standard rate,N,Manhattan (Upper East Side South),Manhattan (Midtown Center),Credit card,10.0,0.0,0.5,2.95,0.0,1.0,17.7,2.5,0.0,0.75
row-24382,"Curb Mobility, LLC",2025-01-18T22:45:06Z,2025-01-18T23:01:24Z,1.0,2.04,Standard rate,N,Manhattan (Penn Station/Madison Sq West),Manhattan (Greenwich Village South),Credit card,15.6,1.0,0.5,4.27,0.0,1.0,25.62,2.5,0.0,0.75
row-24383,"Curb Mobility, LLC",2025-01-30T08:18:34Z,2025-01-30T08:26:10Z,1.0,0.78,Standard rate,N,Manhattan (Central Park),Manhattan (Lincoln Square East),Credit card,8.6,0.0,0.5,1.0,0.0,1.0,14.35,2.5,0.0,0.75
row-24384,"Curb Mobility, LLC",2025-01-21T08:44:06Z,2025-01-21T09:05:15Z,2.0,2.89,Standard rate,N,Manhattan (Upper West Side North),Manhattan (Midtown East),Credit card,19.8,0.0,0.5,3.68,0.0,1.0,28.23,2.5,0.0,0.75
row-24385,"Curb Mobility, LLC",2025-01-04T16:50:55Z,2025-01-04T17:21:06Z,1.0,0.78,Standard rate,N,Manhattan (Penn Station/Madison Sq West),Manhattan (Times Sq/Theatre District),Cash,24.0,0.0,0.5,0.0,0.0,1.0,28.0,2.5,0.0,0.0
row-24386,"Curb Mobility, LLC",2025-01-19T02:09:31Z,2025-01-19T02:15:59Z,4.0,1.21,Standard rate,N,Manhattan (Greenwich Village South),Manhattan (West Village),Credit card,8.6,1.0,0.5,2.87,0.0,1.0,17.22,2.5,0.0,0.75
row-24387,"Curb Mobility, LLC",2025-01-23T11:53:45Z,2025-01-23T12:00:23Z,1.0,0.7,Standard rate,N,Manhattan (Clinton East),Manhattan (Times Sq/Theatre District),Credit card,7.9,0.0,0.5,2.53,0.0,1.0,15.18,2.5,0.0,0.75
row-24388,"Curb Mobility, LLC",2025-01-07T18:58:34Z,2025-01-07T19:02:29Z,1.0,0.43,Standard rate,N,Manhattan (Lincoln Square East),Manhattan (Times Sq/Theatre District),Credit card,5.8,2.5,0.5,3.08,0.0,1.0,15.38,2.5,0.0,0.0
row-24389,"Curb Mobility, LLC",2025-01-26T13:45:04Z,2025-01-26T13:54:09Z,1.0,1.39,Standard rate,N,Manhattan (Yorkville East),Manhattan (Upper East Side South),Credit card,10.7,0.0,0.5,2.94,0.0,1.0,17.64,2.5,0.0,0.0
row-24390,"Curb Mobility, LLC",2025-01-25T09:15:15Z,2025-01-25T09:36:10Z,1.0,1.62,Standard rate,N,Manhattan (Lenox Hill West),Manhattan (Midtown North),Dispute,19.1,0.0,0.5,0.0,0.0,1.0,23.85,2.5,0.0,0.75
row-24391,"Curb Mobility, LLC",2025-01-21T16:17:19Z,2025-01-21T16:33:08Z,1.0,1.07,Standard rate,N,Manhattan (Lenox Hill East),Manhattan (Midtown East),Credit card,14.9,2.5,0.5,2.0,0.0,1.0,24.15,2.5,0.0,0.75
row-24392,"Creative Mobile Technologies, LLC",2025-01-01T02:10:41Z,2025-01-01T02:33:50Z,1.0,2.8,Standard rate,N,Manhattan (Clinton West),Manhattan (Midtown Center),Credit card,19.1,3.5,0.5,4.8,0.0,1.0,28.9,2.5,0.0,0.0
row-24393,"Creative Mobile Technologies, LLC",2025-01-29T12:58:30Z,2025-01-29T13:02:39Z,1.0,0.3,Standard rate,N,Manhattan (Flatiron),Manhattan (Flatiron),Cash,5.1,3.25,0.5,0.0,0.0,1.0,9.85,2.5,0.0,0.75
row-24394,"Curb Mobility, LLC",2025-01-01T00:16:33Z,2025-01-01T00:39:51Z,1.0,1.51,Standard rate,N,Manhattan (Midtown Center),Manhattan (Upper East Side South),Credit card,19.8,1.0,0.5,4.0,0.0,1.0,28.8,2.5,0.0,0.0
row-24395,"Curb Mobility, LLC",2025-01-30T23:39:58Z,2025-01-31T00:04:08Z,,7.78,Unknown Ratecode,,Manhattan (Meatpacking/West Village West),Manhattan (Central Harlem North),Flex Fare trip,31.82,0.0,0.5,0.0,0.0,1.0,36.57,,,0.75
row-24396,"Curb Mobility, LLC",2025-01-14T19:11:46Z,2025-01-14T19:27:33Z,1.0,2.01,Standard rate,N,Manhattan (Midtown Center),Manhattan (Greenwich Village North),Credit card,14.9,2.5,0.5,2.0,0.0,1.0,24.15,2.5,0.0,0.75
row-24397,"Curb Mobility, LLC",2025-01-15T13:16:27Z,2025-01-15T13:52:14Z,,5.43,Unknown Ratecode,,Manhattan (Lincoln Square East),Manhattan (Little Italy/NoLiTa),Flex Fare trip,39.23,0.0,0.5,0.0,0.0,1.0,43.98,,,0.75
row-24398,"Creative Mobile Technologies, LLC",2025-01-07T12:26:35Z,2025-01-07T12:31:27Z,0.0,0.8,Standard rate,N,Manhattan (UN/Turtle Bay South),Manhattan (Kips Bay),Credit card,7.2,3.25,0.5,2.35,0.0,1.0,14.3,2.5,0.0,0.75
row-24399,"Curb Mobility, LLC",2025-01-17T09:03:36Z,2025-01-17T09:13:11Z,1.0,1.12,Standard rate,N,Manhattan (Lenox Hill West),Manhattan (Yorkville West),Credit card,10.0,0.0,0.5,4.0,0.0,1.0,18.0,2.5,0.0,0.0
row-24400,"Curb Mobility, LLC",2025-01-24T20:32:39Z,2025-01-24T20:40:23Z,4.0,1.31,Standard rate,N,Manhattan (Upper East Side South),Manhattan (Upper East Side North),Credit card,10.0,1.0,0.5,4.0,0.0,1.0,19.0,2.5,0.0,0.0
row-24401,"Curb Mobility, LLC",2025-01-06T23:10:28Z,2025-01-06T23:17:15Z,1.0,1.03,Standard rate,N,Manhattan (Upper West Side North),Manhattan (Upper West Side South),Credit card,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,0.0
row-24402,"Curb Mobility, LLC",2025-01-31T05:59:01Z,2025-01-31T06:04:33Z,1.0,1.39,Standard rate,N,Manhattan (Times Sq/Theatre District),Manhattan (Lincoln Square East),Credit card,8.6,1.0,0.5,2.87,0.0,1.0,17.22,2.5,0.0,0.75
row-24403,"Curb Mobility, LLC",2025-01-21T06:44:42Z,2025-01-21T06:49:58Z,1.0,1.46,Standard rate,N,Manhattan (Gramercy),Manhattan (Midtown East),Credit card,8.6,0.0,0.5,2.67,0.0,1.0,16.02,2.5,0.0,0.75
row-24404,"Curb Mobility, LLC",2025-01-30T08:22:20Z,2025-01-30T08:34:28Z,,2.24,Unknown Ratecode,,Manhattan (East Chelsea),Manhattan (Clinton West),Flex Fare trip,15.04,0.0,0.5,0.0,0.0,1.0,19.79,,,0.75
row-24405,"Creative Mobile Technologies, LLC",2025-01-13T18:05:45Z,2025-01-13T18:18:04Z,1.0,2.1,Standard rate,N,Manhattan (Upper West Side South),Manhattan (Lenox Hill West),Credit card,14.2,5.0,0.5,4.1,0.0,1.0,24.8,2.5,0.0,0.0
row-24406,"Curb Mobility, LLC",2025-01-22T17:15:23Z,2025-01-22T17:33:28Z,,0.0,Unknown Ratecode,,Manhattan (Flatiron),Manhattan (World Trade Center),Flex Fare trip,-4.75,0.0,0.5,0.0,0.0,1.0,4.15,,,0.75
row-24407,"Curb Mobility, LLC",2025-01-14T19:26:28Z,2025-01-14T19:40:17Z,,0.0,Unknown Ratecode,,Manhattan (Upper West Side North),Manhattan (Yorkville West),Flex Fare trip,15.53,0.0,0.5,0.0,0.0,1.0,19.53,,,0.0
row-24408,"Curb Mobility, LLC",2025-01-18T20:53:30Z,2025-01-18T21:00:47Z,2.0,0.97,Standard rate,N,Manhattan (Upper West Side North),Manhattan (Morningside Heights),Credit card,15.6,1.0,0.5,4.27,0.0,1.0,25.62,2.5,0.0,0.75
row-24409,"Creative Mobile Technologies, LLC",2025-01-30T12:49:17Z,2025-01-30T13:25:32Z,1.0,7.8,Null/Unknown,N,Manhattan (Little Italy/NoLiTa),Queens (Woodhaven),Credit card,36.5,0.0,0.5,0.0,0.0,1.0,38.0,0.0,0.0,0.0
row-24410,"Curb Mobility, LLC",2025-01-02T20:25:24Z,2025-01-02T20:30:07Z,1.0,0.87,Standard rate,N,Brooklyn (Williamsburg (North Side)),Brooklyn (Williamsburg (South Side)),Cash,7.2,1.0,0.5,0.0,0.0,1.0,9.7,0.0,0.0,0.0
