payment_id,trip_id,customer_id,amount,currency,payment_method,payment_status,paid_at,transaction_ref,created_at
PAY000045110,bc12a722-07a8-43b6-b16d-b4c03921757a,CUS0003147,21.0,USD,CARD,PAID,2018-11-28 15:12:08,TXN-000000045110,2018-11-28 13:17:08
PAY000045111,8cca99ef-dd59-45e7-be9f-2cd930004cfb,CUS0002450,26.0,USD,CARD,PAID,2018-12-14 07:01:10,TXN-000000045111,2018-12-14 06:52:10
PAY000045112,14d66425-ed6a-4b77-b9cb-ab7e0278ae97,CUS0001639,7.0,USD,CARD,PAID,2018-11-28 15:23:08,TXN-000000045112,2018-11-28 13:49:08
PAY000045113,12f3de98-9904-4a03-bd0d-74bffe5b6f63,CUS0002142,7.0,USD,CARD,PAID,2018-11-30 20:29:10,TXN-000000045113,2018-11-30 20:04:10
PAY000045114,72783c64-0bd2-4bc2-8d24-0cd91ff4973c,CUS0007811,13.5,USD,WALLET,PAID,2018-12-14 23:06:16,TXN-000000045114,2018-12-14 22:27:16
PAY000045115,520c26c0-89e2-4498-9890-41356149c85b,CUS0001714,13.0,USD,CASH,PAID,2018-11-27 10:00:23,TXN-000000045115,2018-11-27 08:30:23
PAY000045116,01bf958b-f2b2-4257-8a97-315d1d44babd,CUS0008500,45.5,USD,CARD,PAID,2018-12-17 20:15:15,TXN-000000045116,2018-12-17 18:21:15
PAY000045117,823185f5-0e7c-47fa-887d-ae46eb92058b,CUS0001204,27.5,USD,CARD,PAID,2018-12-16 01:17:15,TXN-000000045117,2018-12-16 00:46:15
PAY000045118,821db807-e4db-4f7d-98e9-728247313afe,CUS0005982,3.0,USD,WALLET,PAID,2018-12-18 15:07:10,TXN-000000045118,2018-12-18 14:53:10
PAY000045119,737ac6ce-b1d5-4393-8991-c6b389f09472,CUS0001626,9.0,USD,CASH,PAID,2018-12-16 20:11:05,TXN-000000045119,2018-12-16 19:26:05
PAY000045120,3039647c-2197-4dcf-9941-83e68c011fc3,CUS0003781,19.0,USD,CASH,PAID,2018-12-03 01:44:03,TXN-000000045120,2018-12-03 00:31:03
PAY000045121,8bc72489-a1a1-40cc-8a60-2a726f7b1964,CUS0002048,6.5,USD,WALLET,PAID,2018-12-01 02:22:09,TXN-000000045121,2018-12-01 00:33:09
PAY000045122,5d69baa5-bf3d-45b9-9463-14325bc3432d,CUS0002897,11.0,USD,CARD,PAID,2018-11-28 19:00:29,TXN-000000045122,2018-11-28 18:09:29
PAY000045123,a8ed28ee-3e00-4daf-9fe6-7cfda1cd0f9c,CUS0005087,16.5,USD,CARD,PAID,2018-12-03 20:29:01,TXN-000000045123,2018-12-03 19:59:01
PAY000045124,14c84590-f1fd-4420-9d9f-9a42e44cdafb,CUS0002103,9.0,USD,CARD,PAID,2018-12-14 05:13:09,TXN-000000045124,2018-12-14 03:28:09
PAY000045125,2a79fbd7-cf3d-43d3-9e5c-e9fa2ddfc813,CUS0000523,47.5,USD,CARD,PAID,2018-11-30 15:19:02,TXN-000000045125,2018-11-30 14:41:02
PAY000045126,0cb36c26-2992-429e-a291-06cc6cd9aea7,CUS0004211,32.5,USD,WALLET,PAID,2018-12-16 03:00:09,TXN-000000045126,2018-12-16 02:50:09
PAY000045127,edd365df-2fd5-44ff-bea7-2961d4dff57c,CUS0000008,7.5,USD,CARD,PAID,2018-12-16 10:36:12,TXN-000000045127,2018-12-16 09:53:12
PAY000045128,f35c5b8e-4452-4b77-b964-d1afddadca8c,CUS0005083,5.0,USD,WALLET,PAID,2018-12-02 07:05:01,TXN-000000045128,2018-12-02 05:32:01
PAY000045129,0eb35501-29d8-4abe-ac1b-1a3720f59dc9,CUS0008501,13.0,USD,CARD,PAID,2018-12-17 14:51:10,TXN-000000045129,2018-12-17 14:07:10
PAY000045130,bd8fe129-6c6f-4f74-9709-5b39c4d1a72e,CUS0008087,7.0,USD,CARD,PAID,2018-12-03 07:46:57,TXN-000000045130,2018-12-03 06:29:57
PAY000045131,8425c77f-3336-45a3-a13c-de603a15e9dd,CUS0000626,15.5,USD,CARD,PAID,2018-12-14 21:20:11,TXN-000000045131,2018-12-14 19:31:11
PAY000045132,b27fb760-114d-405c-a2d7-d3e36956d832,CUS0000168,11.0,USD,CARD,PAID,2018-11-26 23:48:10,TXN-000000045132,2018-11-26 22:58:10
PAY000045133,c5dd3451-e80f-4013-a6e8-40efd51c51bc,CUS0001421,,USD,WALLET,PENDING,,TXN-000000045133,2018-12-14 10:12:05
PAY000045134,65e92458-30b2-4092-967e-1f7050cf5cee,CUS0004143,27.5,USD,WALLET,PAID,2018-12-14 11:47:11,TXN-000000045134,2018-12-14 10:25:11
PAY000045135,123f3fd5-0f33-4b4a-9613-9d26318577a4,CUS0003160,30.0,USD,CARD,PAID,2018-11-28 20:53:25,TXN-000000045135,2018-11-28 19:06:25
PAY000045136,86fd3571-1c0b-4b44-9f00-7b1bce944718,CUS0008928,15.0,USD,CARD,PAID,2018-12-03 13:40:02,TXN-000000045136,2018-12-03 13:28:02
PAY000045137,a005b5c3-eb74-436b-a1ab-f1d93c05aaac,CUS0004991,7.0,USD,CARD,PAID,2018-11-30 21:15:03,TXN-000000045137,2018-11-30 20:55:03
PAY000045138,159a58ce-cbc2-48ac-9803-7323f5020017,CUS0006951,13.5,USD,CARD,PAID,2018-11-27 00:29:43,TXN-000000045138,2018-11-26 22:49:43
PAY000045139,bf08b808-58f9-45f7-9fb9-48788f92bda0,CUS0000176,35.0,USD,CARD,PAID,2018-12-16 10:21:10,TXN-000000045139,2018-12-16 08:58:10
PAY000045140,3a4c4431-d5cb-4512-a64e-74c91e615e50,CUS0008327,13.0,USD,CARD,PAID,2018-12-18 19:49:04,TXN-000000045140,2018-12-18 19:09:04
PAY000045141,62607f58-15c1-4ba9-b031-88f1c6942db2,CUS0001910,10.5,USD,CARD,PAID,2018-12-17 04:00:11,TXN-000000045141,2018-12-17 02:39:11
PAY000045142,6098d87b-c97a-4ed2-aef2-04efffc933b5,CUS0002273,16.5,USD,CARD,PAID,2018-11-28 15:52:08,TXN-000000045142,2018-11-28 15:02:08
PAY000045143,8766b66c-1f1b-4166-b058-40a449995f21,CUS0001270,9.0,USD,CARD,PAID,2018-12-02 10:17:57,TXN-000000045143,2018-12-02 09:01:57
PAY000045144,5de23882-520c-4245-a584-7b92c4f985bd,CUS0003468,11.5,USD,WALLET,PAID,2018-11-27 05:13:24,TXN-000000045144,2018-11-27 03:44:24
PAY000045145,e8f391ef-7f44-4792-b01d-e0a9e7c36a32,CUS0000418,15.0,USD,CARD,PAID,2018-12-17 11:20:12,TXN-000000045145,2018-12-17 09:58:12
PAY000045146,b04d9fd9-bfcd-46b0-a0b3-add459f815c5,CUS0008114,9.5,USD,CASH,PAID,2018-12-02 00:14:59,TXN-000000045146,2018-12-01 23:48:59
PAY000045147,17b395d8-2bfa-4651-b808-ba6e6a1bc233,CUS0003181,6.5,USD,CASH,PAID,2018-12-03 00:37:02,TXN-000000045147,2018-12-02 22:50:02
PAY000045148,8e9b29cf-da6c-4b86-be35-835f5163c73d,CUS0006306,19.5,USD,CASH,PAID,2018-12-02 07:18:57,TXN-000000045148,2018-12-02 05:48:57
PAY000045149,b49fd547-7fab-41c3-9ee6-6d1e07ee6060,CUS0001450,0.0,USD,CARD,CANCELLED,,TXN-000000045149,2018-11-28 12:36:08
PAY000045150,a66c71cf-568b-4a0b-b449-43dc0c21ca8c,CUS0002503,26.0,USD,CASH,PAID,2018-12-16 09:12:07,TXN-000000045150,2018-12-16 08:25:07
PAY000045151,b165b89c-3235-42c6-8e64-d7c1151bf806,CUS0006252,10.5,USD,CARD,PAID,2018-12-18 03:40:06,TXN-000000045151,2018-12-18 02:39:06
PAY000045152,182e0a4c-cb8e-4752-b237-1e7408c72d16,CUS0006043,27.5,USD,CARD,PAID,2018-12-18 08:46:11,TXN-000000045152,2018-12-18 08:01:11
PAY000045153,6a69e531-3164-4824-8228-fa946955d2cc,CUS0002266,16.5,USD,BANK_TRANSFER,PAID,2018-12-18 15:36:14,TXN-000000045153,2018-12-18 14:57:14
PAY000045154,5127ea2e-5f93-46c4-9a30-c0c2ccc5d721,CUS0007093,16.5,USD,CASH,PAID,2018-11-29 11:31:57,TXN-000000045154,2018-11-29 10:50:57
PAY000045155,c82ed83c-42cb-4ed9-a186-6de36350a8da,CUS0003768,8.5,USD,CARD,PAID,2018-11-28 19:18:08,TXN-000000045155,2018-11-28 18:50:08
PAY000045156,acf328ae-dd52-4c22-9ee5-040a108223df,CUS0004043,22.5,USD,CARD,PAID,2018-12-18 07:29:07,TXN-000000045156,2018-12-18 06:15:07
PAY000045157,0ec98ea2-0f68-4e28-89e7-fbb65d0538eb,CUS0001376,27.5,USD,WALLET,PAID,2018-11-28 12:09:25,TXN-000000045157,2018-11-28 11:47:25
PAY000045158,da08a6cf-120c-42b1-83b4-657eb6344699,CUS0000786,3.0,USD,CARD,PAID,2018-11-28 18:52:08,TXN-000000045158,2018-11-28 18:16:08
PAY000045159,6e7f9a10-7708-41b5-aaf7-509f797e919c,CUS0008158,19.5,USD,CASH,PAID,2018-11-30 01:07:59,TXN-000000045159,2018-11-30 00:05:59
PAY000045160,9bb755e4-d8cc-42fe-8a9d-2c0f56815e41,CUS0005049,16.5,USD,CARD,PAID,2018-11-30 23:48:56,TXN-000000045160,2018-11-30 22:09:56
PAY000045161,c51dd470-e7b1-40d3-be55-1c8318baadaa,CUS0006334,16.5,USD,WALLET,PAID,2018-11-27 12:12:21,TXN-000000045161,2018-11-27 11:14:21
PAY000045162,82f78533-07cd-42bc-8a2b-1e0f60bd04b7,CUS0004077,16.5,USD,CARD,PAID,2018-12-01 07:15:01,TXN-000000045162,2018-12-01 06:17:01
PAY000045163,0c9b52ff-1173-4747-ad11-e2a2d65c66bd,CUS0002834,15.0,USD,CARD,PAID,2018-11-28 10:52:24,TXN-000000045163,2018-11-28 10:34:24
PAY000045164,a1b7233c-114e-487e-80f8-1b43fc8b53e8,CUS0008077,10.5,USD,CARD,PAID,2018-12-17 12:06:12,TXN-000000045164,2018-12-17 10:55:12
PAY000045165,1a007417-c978-4ee0-a679-7b12dc76b43e,CUS0003059,15.0,USD,CARD,PAID,2018-12-04 06:43:57,TXN-000000045165,2018-12-04 05:36:57
PAY000045166,fb9e8583-504f-45fe-ad07-94d38106d4e0,CUS0008550,16.5,USD,BANK_TRANSFER,PAID,2018-11-26 13:39:11,TXN-000000045166,2018-11-26 12:37:11
PAY000045167,e8404e4b-f3ed-4475-8aba-55ffa2821f1d,CUS0001074,17.5,USD,CARD,PAID,2018-11-28 11:32:24,TXN-000000045167,2018-11-28 11:18:24
PAY000045168,3a4e1f11-5bc5-4ace-8001-d191ce559000,CUS0003119,21.5,USD,CARD,PAID,2018-12-18 06:10:05,TXN-000000045168,2018-12-18 05:23:05
PAY000045169,a1642959-e124-4153-a32f-ea039963fd77,CUS0004533,3.5,USD,CARD,PAID,2018-12-01 23:50:06,TXN-000000045169,2018-12-01 22:47:06
PAY000045170,5988b5a0-a945-47e6-936e-b305f0911271,CUS0003738,7.0,USD,CASH,PAID,2018-12-01 19:48:57,TXN-000000045170,2018-12-01 18:48:57
PAY000045171,45af0c05-c2a3-4984-82e5-f8878892ae28,CUS0008901,0.0,USD,CARD,CANCELLED,,TXN-000000045171,2018-12-15 22:02:08
PAY000045172,2dc881d1-ac17-4ade-a43b-9d023ecb1a19,CUS0008530,19.0,USD,WALLET,PAID,2018-12-04 04:21:01,TXN-000000045172,2018-12-04 03:10:01
PAY000045173,152df669-33c3-40ef-8b87-b6a9e795ffa8,CUS0001711,16.5,USD,CARD,PAID,2018-12-01 07:02:02,TXN-000000045173,2018-12-01 05:19:02
PAY000045174,bee67e1d-2349-4078-b7be-d1303928eaf5,CUS0004709,5.0,USD,CARD,PAID,2018-12-04 07:46:56,TXN-000000045174,2018-12-04 06:01:56
PAY000045175,18b688d5-2ccc-438b-938b-8c00139fe6cb,CUS0006139,8.5,USD,CARD,PAID,2018-12-18 14:03:11,TXN-000000045175,2018-12-18 13:42:11
PAY000045176,2845d767-b4e4-4a33-a200-98a2d0fe6bc8,CUS0004127,34.0,USD,CARD,PAID,2018-12-16 05:55:06,TXN-000000045176,2018-12-16 04:00:06
PAY000045177,d150ffd4-e773-4dbd-99a4-061010ece49c,CUS0008038,9.0,USD,WALLET,PAID,2018-11-28 11:31:33,TXN-000000045177,2018-11-28 09:54:33
PAY000045178,e96ee182-29b9-4620-9d95-f30fc3ee5c17,CUS0001969,0.0,USD,WALLET,CANCELLED,,TXN-000000045178,2018-11-29 21:26:04
PAY000045179,2a01fdce-2fe9-4b13-a813-2068d5ddfd72,CUS0007258,14.0,USD,CARD,PAID,2018-12-03 18:44:06,TXN-000000045179,2018-12-03 17:32:06
PAY000045180,d6a90abf-83ff-4f20-ac73-5cadccab3419,CUS0005359,16.5,USD,CASH,PAID,2018-12-02 05:05:05,TXN-000000045180,2018-12-02 05:04:05
PAY000045181,bb7dabd1-eb97-4200-b7f1-dd91ec04986b,CUS0006664,0.0,USD,CARD,CANCELLED,,TXN-000000045181,2018-12-16 20:47:11
PAY000045182,b4e31b57-984d-4017-a3cb-48f05b7b2976,CUS0003135,7.0,USD,CASH,PAID,2018-12-18 08:47:05,TXN-000000045182,2018-12-18 08:45:05
PAY000045183,bf9694c7-cb4d-4db1-a985-71155a4690af,CUS0005764,7.5,USD,CARD,PAID,2018-12-17 14:57:13,TXN-000000045183,2018-12-17 14:32:13
PAY000045184,405b0b0e-3164-4ee7-9cdc-f8e3e9b40a54,CUS0005025,19.5,USD,CASH,PAID,2018-11-29 21:37:55,TXN-000000045184,2018-11-29 21:06:55
PAY000045185,c02fe804-29f3-4bd0-97a1-693b0abf68e8,CUS0001646,22.5,USD,CARD,PAID,2018-12-15 05:49:14,TXN-000000045185,2018-12-15 05:44:14
PAY000045186,7159a768-8765-4697-8d76-b915606478e2,CUS0002414,,USD,CASH,PENDING,,TXN-000000045186,2018-11-30 21:49:07
PAY000045187,75eca597-268b-40cb-ab45-db49027227ef,CUS0007325,11.0,USD,CARD,PAID,2018-12-02 07:39:02,TXN-000000045187,2018-12-02 06:12:02
PAY000045188,e433dbe5-8508-440e-b384-0bdaa7ce0476,CUS0005584,16.0,USD,CARD,PAID,2018-11-27 00:52:25,TXN-000000045188,2018-11-27 00:51:25
PAY000045189,c341c8f9-3ae6-42f1-8dfd-272debe26295,CUS0006980,0.0,USD,CARD,CANCELLED,,TXN-000000045189,2018-11-28 17:57:08
PAY000045190,c4c4b72b-f244-4fc6-a634-f564dc2d18f5,CUS0007047,18.5,USD,BANK_TRANSFER,PAID,2018-12-01 16:11:03,TXN-000000045190,2018-12-01 15:40:03
PAY000045191,cee29a9a-4198-4d46-990d-aa900d852ba3,CUS0007904,,USD,CARD,PENDING,,TXN-000000045191,2018-12-02 06:55:02
PAY000045192,1f912fd5-2989-4fc5-ac0d-8639f7722810,CUS0003095,9.5,USD,CARD,PAID,2018-11-30 22:20:59,TXN-000000045192,2018-11-30 20:59:59
PAY000045193,37e13ba0-a301-46bc-b310-a231ca00e971,CUS0007263,16.5,USD,CASH,PAID,2018-12-16 18:59:16,TXN-000000045193,2018-12-16 18:52:16
PAY000045194,cd5a8659-df5c-4983-ab17-d979f34f6b0c,CUS0001880,26.0,USD,CARD,PAID,2018-12-17 10:06:09,TXN-000000045194,2018-12-17 09:56:09
PAY000045195,39dc7ebc-b464-4630-ad27-20ec682c2662,CUS0007472,6.0,USD,CARD,PAID,2018-12-16 11:34:12,TXN-000000045195,2018-12-16 11:22:12
PAY000045196,977c9e6a-3a5e-4655-8045-f17e5c1b6bda,CUS0005384,0.0,USD,CARD,CANCELLED,,TXN-000000045196,2018-11-28 13:31:08
PAY000045197,b67a8b9a-e270-4cac-9666-96c438b4c64c,CUS0006196,,USD,CARD,PENDING,,TXN-000000045197,2018-12-15 06:52:07
PAY000045198,7350c12f-6885-4fcc-ba36-fe413e730407,CUS0001797,,USD,WALLET,PENDING,,TXN-000000045198,2018-12-14 23:21:04
PAY000045199,da9e0183-4504-44aa-9cf1-39c291e27c83,CUS0004539,27.5,USD,CARD,PAID,2018-12-03 02:38:01,TXN-000000045199,2018-12-03 01:05:01
PAY000045200,c27c95ee-5ef7-4b24-bd4e-e58ff329759e,CUS0000628,13.5,USD,CASH,PAID,2018-12-01 09:54:56,TXN-000000045200,2018-12-01 09:32:56
PAY000045201,fba6042b-8505-4f0c-a220-306e4898f6ad,CUS0008009,38.5,USD,CARD,PAID,2018-12-16 08:21:10,TXN-000000045201,2018-12-16 07:01:10
PAY000045202,ececf17a-cd9d-49e7-9abb-e58466586b01,CUS0007117,5.0,USD,CARD,PAID,2018-11-28 20:29:08,TXN-000000045202,2018-11-28 20:12:08
PAY000045203,dd41efcb-657d-4720-9fec-b7344661f400,CUS0001358,7.5,USD,WALLET,PAID,2018-12-17 13:04:07,TXN-000000045203,2018-12-17 11:36:07
PAY000045204,1088a368-b4ed-4844-8cac-a2bb59bea6af,CUS0006315,19.5,USD,CARD,PAID,2018-11-27 08:15:23,TXN-000000045204,2018-11-27 07:40:23
PAY000045205,1c574fdd-e44f-4b11-8d39-0afbe0abc370,CUS0003380,7.5,USD,CASH,PAID,2018-11-27 12:51:22,TXN-000000045205,2018-11-27 12:17:22
PAY000045206,c3b44741-d645-467b-b8fe-81dcadf60be4,CUS0000481,7.0,USD,WALLET,PAID,2018-12-03 16:21:03,TXN-000000045206,2018-12-03 15:59:03
PAY000045207,65869b99-3034-48f6-a9e7-b6b2fdfbbf13,CUS0006611,10.5,USD,CARD,PAID,2018-12-17 12:59:08,TXN-000000045207,2018-12-17 12:57:08
PAY000045208,4e5e5320-4ad4-4a58-93fc-8bcfb8c048f3,CUS0003052,19.5,USD,CARD,PAID,2018-12-16 02:52:14,TXN-000000045208,2018-12-16 02:54:14
PAY000045209,6d0fc001-5941-4515-a187-e5e68f797e97,CUS0003962,16.5,USD,CARD,PAID,2018-11-29 22:19:57,TXN-000000045209,2018-11-29 20:50:57
PAY000045210,8b9abfe9-497f-4ebe-bb7e-6270a93d39df,CUS0002924,0.0,USD,WALLET,CANCELLED,,TXN-000000045210,2018-12-13 08:33:10
PAY000045211,9f8b52a4-f97d-40a2-a324-6c9c7b715934,CUS0007040,8.0,USD,CARD,PAID,2018-11-28 20:44:08,TXN-000000045211,2018-11-28 20:18:08
PAY000045212,adf22484-5528-4b6e-a21e-8f827b8e9e92,CUS0008181,26.0,USD,CARD,PAID,2018-12-14 22:09:11,TXN-000000045212,2018-12-14 20:43:11
PAY000045213,8ca1208d-61d7-4797-b343-471216780a5a,CUS0001346,13.5,USD,CARD,PAID,2018-12-04 04:11:56,TXN-000000045213,2018-12-04 04:05:56
PAY000045214,b26eefd8-a8a6-4f14-9b2a-c0bfb75c1bc8,CUS0005584,19.0,USD,CARD,PAID,2018-11-28 18:05:07,TXN-000000045214,2018-11-28 16:31:07
PAY000045215,4d83999c-3cd6-4f3f-bb15-dd900639781e,CUS0002857,32.5,USD,CARD,PAID,2018-12-01 20:38:04,TXN-000000045215,2018-12-01 18:40:04
PAY000045216,10364af3-e17f-4e5f-a36f-902d3cb3e2b8,CUS0008233,13.5,USD,CASH,PAID,2018-11-30 11:54:56,TXN-000000045216,2018-11-30 11:10:56
PAY000045217,20316041-c173-4282-9a17-05643b4bf099,CUS0000904,11.0,USD,CARD,PAID,2018-12-14 23:23:14,TXN-000000045217,2018-12-14 22:21:14
PAY000045218,893f3ba8-9868-408d-85ca-975701a04363,CUS0002271,21.0,USD,CASH,PAID,2018-12-15 06:18:06,TXN-000000045218,2018-12-15 05:27:06
PAY000045219,23bb1181-5d0e-4fbd-a381-dc6fd1cd8e7e,CUS0000198,16.0,USD,CASH,PAID,2018-11-29 06:09:58,TXN-000000045219,2018-11-29 06:08:58
PAY000045220,7386a027-83bf-446f-9bf8-837a19080e0c,CUS0007481,0.0,USD,WALLET,CANCELLED,,TXN-000000045220,2018-12-01 00:54:03
PAY000045221,f6b729cd-9746-4bce-96cc-528ce72311ea,CUS0001763,26.0,USD,CARD,PAID,2018-12-16 18:57:09,TXN-000000045221,2018-12-16 18:45:09
PAY000045222,d2420c6e-297f-4ec0-b93c-a123f4b69644,CUS0007804,10.5,USD,CARD,PAID,2018-12-15 07:54:08,TXN-000000045222,2018-12-15 07:28:08
PAY000045223,da8b9876-98c4-4487-a07b-9201f36605e4,CUS0002770,23.0,USD,CASH,PAID,2018-11-27 14:16:23,TXN-000000045223,2018-11-27 14:15:23
PAY000045224,fcde2973-955d-4679-a05a-c568dcfb2a61,CUS0005455,0.0,USD,CARD,CANCELLED,,TXN-000000045224,2018-12-13 12:38:08
PAY000045225,bf7b8291-c8e3-45be-85be-addd6c77a3f1,CUS0000564,19.5,USD,CARD,PAID,2018-12-02 23:48:02,TXN-000000045225,2018-12-02 22:27:02
PAY000045226,6974ec59-125b-4405-89b9-f9343b8ddda6,CUS0005197,16.5,USD,CARD,PAID,2018-12-14 21:07:04,TXN-000000045226,2018-12-14 20:26:04
PAY000045227,22e99c1f-0354-42f9-ab9c-b3dfcf81bd6a,CUS0006849,9.5,USD,CARD,PAID,2018-12-14 07:38:06,TXN-000000045227,2018-12-14 07:33:06
PAY000045228,7057a8b4-dd66-4cf2-a7b6-9e5b5921e947,CUS0001251,7.5,USD,CARD,PAID,2018-12-01 01:14:02,TXN-000000045228,2018-11-30 23:39:02
PAY000045229,38deba16-0380-4c18-ab3c-ca09b6d6731e,CUS0000434,26.0,USD,CARD,PAID,2018-11-30 20:27:05,TXN-000000045229,2018-11-30 20:16:05
PAY000045230,efb13a2f-fc7d-4d8c-9b97-ce232ce0003d,CUS0003407,11.0,USD,CARD,PAID,2018-11-29 22:48:05,TXN-000000045230,2018-11-29 22:39:05
PAY000045231,a249aba9-b3b9-4307-9fec-2d0e0157bb5a,CUS0000669,14.0,USD,BANK_TRANSFER,PAID,2018-12-01 14:39:57,TXN-000000045231,2018-12-01 13:46:57
PAY000045232,25152cec-56e5-4384-b1a2-37d34d216232,CUS0003460,7.0,USD,CARD,PAID,2018-11-27 02:47:22,TXN-000000045232,2018-11-27 01:08:22
PAY000045233,0b448c90-bb9c-4b31-bfa4-00d43f9b2dd5,CUS0008174,0.0,USD,CASH,CANCELLED,,TXN-000000045233,2018-11-27 01:23:22
PAY000045234,5ac49484-8d54-42e0-aa7a-c9ea5be6ec66,CUS0002435,5.0,USD,WALLET,PAID,2018-12-15 01:45:07,TXN-000000045234,2018-12-14 23:47:07
PAY000045235,a62aab09-5a53-4ce9-a050-62bee6ae32d4,CUS0003916,19.5,USD,CARD,PAID,2018-11-28 13:24:26,TXN-000000045235,2018-11-28 12:29:26
PAY000045236,231e9b6e-bf15-4845-bb3b-027628286267,CUS0007793,10.0,USD,WALLET,PAID,2018-11-30 22:22:07,TXN-000000045236,2018-11-30 22:17:07
PAY000045237,0399d84c-3a5a-4911-a96d-3dbe607e6d6b,CUS0007691,,USD,WALLET,PENDING,,TXN-000000045237,2018-12-04 06:52:01
PAY000045238,5c5a6e51-e842-463e-9b88-b32fc0793168,CUS0007976,14.0,USD,CARD,PAID,2018-12-02 08:33:04,TXN-000000045238,2018-12-02 06:53:04
PAY000045239,873aa7a1-1794-42ce-adc8-5ccfc7f8348b,CUS0008833,16.5,USD,CARD,PAID,2018-12-03 16:48:59,TXN-000000045239,2018-12-03 16:39:59
PAY000045240,8c4a4bd1-0f86-4c19-8804-be44a1517a3b,CUS0000782,7.0,USD,CARD,PAID,2018-12-17 03:20:08,TXN-000000045240,2018-12-17 03:07:08
PAY000045241,634dc34b-7c6e-4c55-ac86-c86e6f5f302a,CUS0002436,,USD,CARD,PENDING,,TXN-000000045241,2018-12-13 13:25:03
PAY000045242,eeee24a6-48c9-40ff-8068-0aca6f133600,CUS0002289,8.5,USD,CARD,PAID,2018-12-01 16:08:02,TXN-000000045242,2018-12-01 16:04:02
PAY000045243,cd7295b8-1c0d-45bf-94cb-0b622d90afb0,CUS0001876,27.5,USD,WALLET,PAID,2018-11-28 16:23:08,TXN-000000045243,2018-11-28 14:55:08
PAY000045244,6b397c17-4118-4c20-8c05-565a3b8aab0e,CUS0007624,20.5,USD,CARD,PAID,2018-12-17 01:27:11,TXN-000000045244,2018-12-17 00:13:11
PAY000045245,9d1c04db-ca8a-4eda-b38f-39cfece0ef0d,CUS0000748,11.5,USD,CARD,PAID,2018-11-28 19:33:08,TXN-000000045245,2018-11-28 18:51:08
PAY000045246,729afd53-65c9-4ee7-a210-dcab2f021466,CUS0008173,,USD,CASH,PENDING,,TXN-000000045246,2018-12-18 16:58:09
PAY000045247,c92b774a-3ff0-40e9-b276-d05665075bd4,CUS0007157,9.0,USD,CARD,PAID,2018-11-30 15:13:57,TXN-000000045247,2018-11-30 15:16:57
PAY000045248,b2ab5e5b-6dca-4ba9-8a04-3ecee049cf35,CUS0006963,7.0,USD,CARD,PAID,2018-11-28 22:34:09,TXN-000000045248,2018-11-28 21:14:09
PAY000045249,6f875611-2fd1-4c67-9dfe-a07762c1b3d4,CUS0005467,16.5,USD,CASH,PAID,2018-11-27 22:27:22,TXN-000000045249,2018-11-27 21:58:22
PAY000045250,c5770803-175e-4158-b3f4-3c2fb733a929,CUS0002446,,USD,CARD,PENDING,,TXN-000000045250,2018-12-16 05:54:11
PAY000045251,dd67caf1-0583-49fa-9e94-673c92b24852,CUS0002653,17.0,USD,WALLET,PAID,2018-12-02 02:56:03,TXN-000000045251,2018-12-02 01:25:03
PAY000045252,7b9e20db-a9e0-4139-b1e9-463cde816c8c,CUS0001996,10.5,USD,CARD,PAID,2018-12-14 21:39:05,TXN-000000045252,2018-12-14 21:38:05
PAY000045253,3116dcc6-35e4-4583-854f-5c82fadf9ba0,CUS0004449,7.5,USD,CARD,PAID,2018-12-04 02:01:03,TXN-000000045253,2018-12-04 00:58:03
PAY000045254,cf38be38-7ec6-4ceb-aff0-ec642d2fd4cf,CUS0008711,0.0,USD,CARD,CANCELLED,,TXN-000000045254,2018-12-02 11:15:04
PAY000045255,87cb0577-37d9-4bc4-87d5-9d384db3c7ae,CUS0008360,36.0,USD,CARD,PAID,2018-11-27 00:47:14,TXN-000000045255,2018-11-27 00:09:14
PAY000045256,8869a8e7-6eea-4ed5-946f-90cfb77e0409,CUS0002720,,USD,CARD,PENDING,,TXN-000000045256,2018-11-28 16:44:08
PAY000045257,693441e6-a62c-41c1-83d3-d28feb905c60,CUS0007832,16.5,USD,WALLET,PAID,2018-12-15 22:12:08,TXN-000000045257,2018-12-15 21:04:08
PAY000045258,53a914da-9bc8-4eb5-b88e-f8608806d0a0,CUS0007361,,USD,CARD,PENDING,,TXN-000000045258,2018-11-28 15:23:07
PAY000045259,33ecf40c-6426-457d-8824-3c723403a852,CUS0008737,-13.0,USD,CARD,PAID,2018-12-03 15:32:00,TXN-000000045259,2018-12-03 13:52:00
PAY000045260,e9fe29ea-dacf-4e03-973d-24c83529b4e7,CUS0008482,7.0,USD,WALLET,PAID,2018-12-14 06:19:11,TXN-000000045260,2018-12-14 05:42:11
PAY000045261,e94b00b7-fe32-4b54-b0c0-078211db3afc,CUS0004683,5.0,USD,CARD,PAID,2018-11-27 06:43:21,TXN-000000045261,2018-11-27 05:31:21
PAY000045262,5dc1cb65-474a-4ec0-ab54-6d34a18abea3,CUS0006933,0.0,USD,CASH,CANCELLED,,TXN-000000045262,2018-12-16 11:18:05
PAY000045263,7f5b90b8-120a-4667-87ee-4405bdb3dfef,CUS0006398,0.0,USD,CASH,CANCELLED,,TXN-000000045263,2018-12-15 23:02:04
PAY000045264,daaadcf1-34cc-4dd5-be0a-35b750e3bde8,CUS0000772,12.0,USD,CARD,PAID,2018-11-28 17:40:08,TXN-000000045264,2018-11-28 16:39:08
